symbol,date,release_time,entry_date,eps_actual,eps_estimate,eps_surprise_raw,eps_surprise_pct,sue,rev_actual,rev_estimate,rev_surprise_pct,close_prev_day,open_day1,gap_pct,volume_day1,avg_volume_20d,volume_ratio,guidance_flag,ret_1d,ret_5d,ret_10d,ret_20d,earnings_date,score,signal,reasons,signal_date,entry_open,entry_year,ret_3d,ret_close_1d,ret_close_3d,ret_close_5d,ret_close_10d,ret_close_20d,pnl_1d,pnl_3d,pnl_5d,pnl_10d,pnl_20d
TDG,2024-02-08,AMC,2024-02-09,7.16,6.41,0.75,0.1170046801872074,3.0800972869796364,1789000000.0,1677057757.0,0.0667491876965809,1128.5699462890625,1132.0799560546875,0.0031101393202667,283100.0,221620.0,1.277411785939897,0,-0.011474445921333397,0.024326938141787595,0.06293725069411804,0.023637914992227192,2024-02-08,4,LONG,SUE very strong; EPS strong beat; Revenue beat,2024-02-08,1132.0799560546875,2024,0.002915031584540822,-0.02023700886747993,0.013294157137605902,0.012640501686489291,0.04886586681754009,0.017366294734342758,-0.011474445921333397,0.002915031584540822,0.024326938141787595,0.06293725069411804,0.023637914992227192
HOOD,2024-02-13,AMC,2024-02-14,0.03,0.0074,0.0226,3.054054054054054,0.5151380761630722,481000000.0,456810000.0,0.0529541822639609,11.84000015258789,13.64799976348877,0.152702667871647,76339000.0,9760565.0,7.821166090282683,0,-0.018171171545734336,0.004542810355556037,0.18478900619210514,0.4009379521227255,2024-02-13,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2024-02-13,13.64799976348877,2024,0.025791342512541955,-0.016705721801429884,0.03238572660893238,0.023593237772575083,0.1950468748962771,0.3225380678381926,-0.018171171545734336,0.025791342512541955,0.004542810355556037,0.18478900619210514,0.4009379521227255
LDOS,2024-02-13,AMC,2024-02-14,1.99,1.74,0.25,0.1436781609195402,1.164787267149439,3980000000.0,3803470000.0,0.0464128808693114,121.27999877929688,121.93000030517578,0.0053595113161385,1553500.0,719305.0,2.159723622107451,0,0.0036086479152380715,0.01697695144462613,0.038710745582625626,0.045517945032943805,2024-02-13,4,LONG,SUE positive; EPS strong beat; Revenue beat; High volume,2024-02-13,121.93000030517578,2024,0.015664693085658647,0.0021323885473609073,0.012876237930736511,0.023128021715460564,0.048634464777607814,0.048060367388540165,0.0036086479152380715,0.015664693085658647,0.01697695144462613,0.038710745582625626,0.045517945032943805
TWLO,2024-02-14,AMC,2024-02-15,0.86,0.57,0.29,0.5087719298245615,8.490330634651993,1075950000.0,1042800000.0,0.031789413118527,72.2699966430664,63.09999847412109,-0.1268852718263559,19152900.0,2643715.0,7.244691655492366,0,-0.0386687588860987,-0.10412044142154364,-0.060063346948961524,-0.041838343161468824,2024-02-14,4,LONG,SUE very strong; EPS strong beat; Revenue beat; Negative gap; High volume,2024-02-14,63.099998474121094,2024,-0.1171156825412486,-0.07147382615837729,-0.10855782313418678,-0.08066561451147147,-0.04278917612572566,-0.0545166198081576,-0.0386687588860987,-0.1171156825412486,-0.10412044142154364,-0.060063346948961524,-0.041838343161468824
DOCN,2024-02-21,AMC,2024-02-22,0.44,0.37,0.07,0.1891891891891892,1.5397947077242105,180874000.0,177710000.0,0.017804287884756,35.849998474121094,38.5,0.0739191531009925,2472300.0,1229610.0,2.010637519213409,0,0.014285694469105114,-0.020259708553165584,0.022337678190949676,0.03896103896103896,2024-02-21,4,LONG,SUE positive; EPS strong beat; Positive gap; High volume,2024-02-21,38.5,2024,-0.05064937046595982,-0.025714329310825894,-0.024935041155133928,-0.015064982624797078,0.002337666300984172,0.03454550210531656,0.014285694469105114,-0.05064937046595982,-0.020259708553165584,0.022337678190949676,0.03896103896103896
SNPS,2024-02-21,AMC,2024-02-22,3.56,3.43,0.1299999999999999,0.0379008746355684,3.819676433620255,1649230000.0,1645196906.0,0.0024514354393029,543.5700073242188,589.989990234375,0.0853983521619663,3322400.0,1174685.0,2.8283327019583973,0,-0.010237424578922693,-0.02447499564470564,-0.011525598578829174,0.016966406093853387,2024-02-21,4,LONG,SUE very strong; Positive gap; High volume,2024-02-21,589.989990234375,2024,-0.0215088436269319,-0.024305439172986498,-0.027102138170213595,-0.027559806157331026,-0.011254453055720042,0.020373260106455394,-0.010237424578922693,-0.0215088436269319,-0.02447499564470564,-0.011525598578829174,0.016966406093853387
ZS,2024-02-29,AMC,2024-03-01,0.76,0.58,0.18,0.310344827586207,3.1696232627722463,524999000.0,507624497.0,0.0342270775005564,241.97000122070312,227.0,-0.0618671783493063,11834200.0,2742130.0,4.315696192376,0,-0.03030839155424009,-0.11392070753458838,-0.1242731573298114,-0.15198237885462554,2024-02-29,4,LONG,SUE very strong; EPS strong beat; Revenue beat; Negative gap; High volume,2024-02-29,227.0,2024,-0.05453746644410793,-0.05629955409381883,-0.1082819463923114,-0.12471364563257159,-0.14524229612644549,-0.1536123132915749,-0.03030839155424009,-0.05453746644410793,-0.11392070753458838,-0.1242731573298114,-0.15198237885462554
AVAV,2024-03-04,AMC,2024-03-05,0.63,0.33,0.3,0.9090909090909092,0.83354775076473,186578000.0,170624500.0,0.0935006402949166,130.64999389648438,150.63999938964844,0.1530042589133405,3307100.0,248445.0,13.311195636861276,0,0.1364843178564602,0.06213489543465011,-0.048127987449382584,-0.03372279508521939,2024-03-04,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2024-03-04,150.63999938964844,2024,0.17432285324770422,0.20983802933103116,0.10349174456357524,0.07547792859304017,-0.032926226327428046,-0.02482743964629268,0.1364843178564602,0.17432285324770422,0.06213489543465011,-0.048127987449382584,-0.03372279508521939
BOX,2024-03-05,AMC,2024-03-06,0.42,0.38,0.0399999999999999,0.1052631578947368,1.3395493732462724,262878000.0,262970000.0,-0.000349849792752,27.25,28.950000762939453,0.0623853490986955,8807000.0,1938445.0,4.54333241335194,0,0.024179579866779443,0.03626940274228631,-0.0006908620807110859,-0.0324697930668439,2024-03-05,4,LONG,SUE positive; EPS strong beat; Positive gap; High volume,2024-03-05,28.950000762939453,2024,0.01796195290884824,0.027288393345745045,0.02176162846852493,0.02797925542645613,-0.021070832272048125,-0.045941274219538655,0.024179579866779443,0.01796195290884824,0.03626940274228631,-0.0006908620807110859,-0.0324697930668439
MDB,2024-03-07,AMC,2024-03-08,0.86,0.4566,0.4034,0.8834866403854577,6.952417344398519,458002000.0,437188122.0,0.0476085166833512,412.010009765625,383.4500122070313,-0.0693186982880351,6256700.0,1349435.0,4.636533067543083,0,-0.009988308691918513,-0.04655106411596122,-0.07216067948067989,-0.058756025719286044,2024-03-07,4,LONG,SUE very strong; EPS strong beat; Revenue beat; Negative gap; High volume,2024-03-07,383.45001220703125,2024,-0.03862302017765376,-0.04292612191591013,-0.02774811399065173,-0.07304735656261217,-0.07289088881796817,-0.05249707717297963,-0.009988308691918513,-0.03862302017765376,-0.04655106411596122,-0.07216067948067989,-0.058756025719286044
MU,2024-03-20,AMC,2024-03-21,0.42,-0.25268,0.67268,2.662181415228748,0.9943104709301204,5824000000.0,5346816980.0,0.0892461854940843,96.25,113.37000274658205,0.177870158406047,89554100.0,20285310.0,4.41472671603244,0,-0.03581198808880408,0.053541497290007095,0.09729203944673466,-0.032724697844152675,2024-03-20,4,LONG,EPS strong beat; Revenue beat; Positive gap; High volume,2024-03-20,113.37000274658203,2024,0.049660378557128564,-0.027873366724467556,0.0478962703856818,0.039869423423849026,0.09005908826954205,-0.058216511807525795,-0.03581198808880408,0.049660378557128564,0.053541497290007095,0.09729203944673466,-0.032724697844152675
